,Booking_date,Class_name,Member,Class Time
1184,2021-12-15 (Wednesday),Power  (Power) (52741),16,09:30:00
1185,2021-12-16 (Thursday),Push  (Push) (52476),12,11:30:00
1186,2021-12-16 (Thursday),PRIME (57332),3,15:45:00
1187,2021-12-16 (Thursday),Power  (Power) (52741),16,16:30:00
1188,2021-12-16 (Thursday),Power  (Power) (52741),13,05:15:00
1189,2021-12-16 (Thursday),Push  (Push) (52476),18,17:15:00
1190,2021-12-16 (Thursday),Push  (Push) (52476),20,06:00:00
1191,2021-12-16 (Thursday),PRIME (57332),1,18:00:00
1192,2021-12-16 (Thursday),Power  (Power) (52741),16,08:45:00
1193,2021-12-16 (Thursday),Push  (Push) (52476),10,09:30:00
1194,2021-12-17 (Friday),Push  (Push) (52476),12,11:30:00
1195,2021-12-17 (Friday),PRIME (57332),4,12:30:00
1196,2021-12-17 (Friday),Power  (Power) (52741),19,16:30:00
1197,2021-12-17 (Friday),Push  (Push) (52476),19,05:15:00
1198,2021-12-17 (Friday),Push  (Push) (52476),12,17:30:00
1199,2021-12-17 (Friday),Power  (Power) (52741),11,06:15:00
1200,2021-12-17 (Friday),Push  (Push) (52476),11,07:15:00
1201,2021-12-17 (Friday),Push  (Push) (52476),17,08:45:00
1202,2021-12-17 (Friday),Power  (Power) (52741),17,09:45:00
1203,2021-12-18 (Saturday),Perform (52617),7,06:45:00
1204,2021-12-18 (Saturday),PRIME (57332),2,08:45:00
1205,2021-12-20 (Monday),PRIME (57332),4,12:15:00
1206,2021-12-20 (Monday),Push  (Push) (52476),13,05:15:00
1207,2021-12-20 (Monday),Power  (Power) (52741),11,06:00:00
1208,2021-12-20 (Monday),Push  (Push) (52476),18,06:45:00
1209,2021-12-20 (Monday),Push  (Push) (52476),17,08:45:00
1210,2021-12-20 (Monday),Power  (Power) (52741),7,09:30:00
1211,2021-12-21 (Tuesday),Push  (Push) (52476),11,11:30:00
1212,2021-12-21 (Tuesday),PRIME (57332),2,15:45:00
1213,2021-12-21 (Tuesday),Power  (Power) (52741),9,16:30:00
1214,2021-12-21 (Tuesday),Power  (Power) (52741),8,05:15:00
1215,2021-12-21 (Tuesday),Push  (Push) (52476),10,17:15:00
1216,2021-12-21 (Tuesday),Push  (Push) (52476),16,06:00:00
1217,2021-12-21 (Tuesday),Power  (Power) (52741),14,08:45:00
1218,2021-12-21 (Tuesday),Push  (Push) (52476),14,09:30:00
1219,2021-12-22 (Wednesday),Power  (Power) (52741),6,11:30:00
1220,2021-12-22 (Wednesday),PRIME (57332),5,12:15:00
1221,2021-12-22 (Wednesday),Push  (Push) (52476),15,16:30:00
1222,2021-12-22 (Wednesday),Push  (Push) (52476),14,05:15:00
1223,2021-12-22 (Wednesday),Power  (Power) (52741),8,17:15:00
1224,2021-12-22 (Wednesday),Power  (Power) (52741),10,06:00:00
1225,2021-12-22 (Wednesday),Push  (Push) (52476),6,18:00:00
1226,2021-12-22 (Wednesday),Push  (Push) (52476),14,06:45:00
1227,2021-12-22 (Wednesday),Push  (Push) (52476),15,08:45:00
1228,2021-12-22 (Wednesday),Power  (Power) (52741),15,09:30:00
1229,2021-12-23 (Thursday),Push  (Push) (52476),12,11:30:00
1230,2021-12-23 (Thursday),Power  (Power) (52741),9,05:15:00
1231,2021-12-23 (Thursday),Push  (Push) (52476),16,06:00:00
1232,2021-12-23 (Thursday),PRIME (57332),2,06:45:00
1233,2021-12-23 (Thursday),Power  (Power) (52741),11,08:45:00
1234,2021-12-23 (Thursday),Push  (Push) (52476),14,09:30:00
1235,2021-12-27 (Monday),Power  (Power) (52741),19,11:30:00
1236,2021-12-27 (Monday),PRIME (57332),4,12:15:00
1237,2021-12-27 (Monday),Push  (Push) (52476),8,16:30:00
1238,2021-12-27 (Monday),Power  (Power) (52741),7,17:15:00
1239,2021-12-27 (Monday),Push  (Push) (52476),10,18:00:00
1240,2021-12-28 (Tuesday),Push  (Push) (52476),11,11:30:00
1241,2021-12-28 (Tuesday),PRIME (57332),3,15:45:00
1242,2021-12-28 (Tuesday),Power  (Power) (52741),11,16:30:00
1243,2021-12-28 (Tuesday),Power  (Power) (52741),2,05:15:00
1244,2021-12-28 (Tuesday),Push  (Push) (52476),14,17:15:00
1245,2021-12-28 (Tuesday),Push  (Push) (52476),10,06:00:00
1246,2021-12-28 (Tuesday),Power  (Power) (52741),13,08:45:00
1247,2021-12-28 (Tuesday),Push  (Push) (52476),10,09:30:00
1248,2021-12-29 (Wednesday),Power  (Power) (52741),5,11:30:00
1249,2021-12-29 (Wednesday),PRIME (57332),3,12:15:00
1250,2021-12-29 (Wednesday),Push  (Push) (52476),13,16:30:00
1251,2021-12-29 (Wednesday),Push  (Push) (52476),4,05:15:00
1252,2021-12-29 (Wednesday),Power  (Power) (52741),9,17:15:00
1253,2021-12-29 (Wednesday),Power  (Power) (52741),5,06:00:00
1254,2021-12-29 (Wednesday),Push  (Push) (52476),5,18:00:00
1255,2021-12-29 (Wednesday),Push  (Push) (52476),10,06:45:00
1256,2021-12-29 (Wednesday),Push  (Push) (52476),16,08:45:00
1257,2021-12-29 (Wednesday),Power  (Power) (52741),14,09:30:00
1258,2021-12-30 (Thursday),Push  (Push) (52476),8,11:30:00
1259,2021-12-30 (Thursday),PRIME (57332),1,15:45:00
1260,2021-12-30 (Thursday),Power  (Power) (52741),9,16:30:00
1261,2021-12-30 (Thursday),Power  (Power) (52741),4,05:15:00
1262,2021-12-30 (Thursday),Push  (Push) (52476),4,17:15:00
1263,2021-12-30 (Thursday),Push  (Push) (52476),9,06:00:00
1264,2021-12-30 (Thursday),PRIME (57332),3,06:45:00
1265,2021-12-30 (Thursday),Power  (Power) (52741),16,08:45:00
1266,2021-12-30 (Thursday),Push  (Push) (52476),9,09:30:00
1267,2021-12-31 (Friday),Push  (Push) (52476),15,11:30:00
1268,2021-12-31 (Friday),PRIME (57332),4,12:15:00
1269,2021-12-31 (Friday),Push  (Push) (52476),4,05:15:00
1270,2021-12-31 (Friday),Power  (Power) (52741),5,06:00:00
1271,2021-12-31 (Friday),Push  (Push) (52476),10,06:45:00
1272,2021-12-31 (Friday),Push  (Push) (52476),16,08:45:00
1273,2021-12-31 (Friday),Power  (Power) (52741),13,09:30:00
1274,2022-01-03 (Monday),Power  (Power) (52741),15,11:30:00
1275,2022-01-03 (Monday),PRIME (57332),3,12:15:00
1276,2022-01-03 (Monday),Push  (Push) (52476),19,16:30:00
1277,2022-01-03 (Monday),Push  (Push) (52476),9,05:15:00
1278,2022-01-03 (Monday),Power  (Power) (52741),20,17:15:00
1279,2022-01-03 (Monday),Power  (Power) (52741),11,06:00:00
1280,2022-01-03 (Monday),Push  (Push) (52476),12,18:00:00
1281,2022-01-03 (Monday),Push  (Push) (52476),9,06:45:00
1282,2022-01-03 (Monday),Push  (Push) (52476),9,08:45:00
1283,2022-01-03 (Monday),Power  (Power) (52741),13,09:30:00
1284,2022-01-04 (Tuesday),Push  (Push) (52476),17,11:30:00
1285,2022-01-04 (Tuesday),PRIME (57332),3,15:45:00
1286,2022-01-04 (Tuesday),Power  (Power) (52741),18,16:30:00
1287,2022-01-04 (Tuesday),Power  (Power) (52741),16,05:15:00
1288,2022-01-04 (Tuesday),Push  (Push) (52476),11,17:15:00
1289,2022-01-04 (Tuesday),Push  (Push) (52476),12,06:00:00
1290,2022-01-04 (Tuesday),Power  (Power) (52741),5,18:00:00
1291,2022-01-04 (Tuesday),Power  (Power) (52741),10,08:45:00
1292,2022-01-04 (Tuesday),Push  (Push) (52476),16,09:30:00
1293,2022-01-05 (Wednesday),Power  (Power) (52741),11,11:30:00
1294,2022-01-05 (Wednesday),PRIME (57332),4,12:15:00
1295,2022-01-05 (Wednesday),Push  (Push) (52476),15,16:30:00
1296,2022-01-05 (Wednesday),Push  (Push) (52476),14,05:15:00
1297,2022-01-05 (Wednesday),Power  (Power) (52741),11,17:15:00
1298,2022-01-05 (Wednesday),Power  (Power) (52741),13,06:00:00
1299,2022-01-05 (Wednesday),Push  (Push) (52476),8,18:00:00
1300,2022-01-05 (Wednesday),Push  (Push) (52476),17,06:45:00
1301,2022-01-05 (Wednesday),Push  (Push) (52476),12,08:45:00
1302,2022-01-05 (Wednesday),Power  (Power) (52741),13,09:30:00
1303,2022-01-06 (Thursday),Power  (Power) (52741),19,05:15:00
1304,2022-01-06 (Thursday),Push  (Push) (52476),11,06:00:00
1305,2022-01-06 (Thursday),PRIME (57332),2,06:45:00
1306,2022-01-06 (Thursday),Power  (Power) (52741),2,08:45:00
1307,2022-01-06 (Thursday),Push  (Push) (52476),8,09:30:00
1308,2022-01-08 (Saturday),Push  (Push) (52476),18,10:15:00
1309,2022-01-08 (Saturday),Power  (Power) (52741),19,08:45:00
1310,2022-01-08 (Saturday),Push  (Push) (52476),19,09:30:00
1311,2022-01-10 (Monday),Power  (Power) (52741),15,11:30:00
1312,2022-01-10 (Monday),PRIME (57332),4,12:15:00
1313,2022-01-10 (Monday),Push  (Push) (52476),16,16:30:00
1314,2022-01-10 (Monday),Push  (Push) (52476),16,05:15:00
1315,2022-01-10 (Monday),Power  (Power) (52741),20,17:15:00
1316,2022-01-10 (Monday),Power  (Power) (52741),18,06:00:00
1317,2022-01-10 (Monday),Push  (Push) (52476),16,18:00:00
1318,2022-01-10 (Monday),Push  (Push) (52476),18,06:45:00
1319,2022-01-10 (Monday),Push  (Push) (52476),15,08:45:00
1320,2022-01-10 (Monday),Power  (Power) (52741),13,09:30:00
1321,2022-01-11 (Tuesday),Push  (Push) (52476),13,11:30:00
1322,2022-01-11 (Tuesday),PRIME (57332),3,15:45:00
1323,2022-01-11 (Tuesday),Power  (Power) (52741),18,16:30:00
1324,2022-01-11 (Tuesday),Power  (Power) (52741),12,05:15:00
1325,2022-01-11 (Tuesday),Push  (Push) (52476),15,17:15:00
1326,2022-01-11 (Tuesday),Push  (Push) (52476),17,06:00:00
1327,2022-01-11 (Tuesday),Power  (Power) (52741),5,18:00:00
1328,2022-01-11 (Tuesday),PRIME (57332),3,06:45:00
1329,2022-01-11 (Tuesday),Power  (Power) (52741),16,08:45:00
1330,2022-01-11 (Tuesday),Push  (Push) (52476),10,09:30:00
1331,2022-01-12 (Wednesday),Power  (Power) (52741),12,11:30:00
1332,2022-01-12 (Wednesday),PRIME (57332),4,12:15:00
1333,2022-01-12 (Wednesday),Push  (Push) (52476),12,16:30:00
1334,2022-01-12 (Wednesday),Push  (Push) (52476),16,05:15:00
1335,2022-01-12 (Wednesday),Power  (Power) (52741),14,17:15:00
1336,2022-01-12 (Wednesday),Power  (Power) (52741),13,06:00:00
1337,2022-01-12 (Wednesday),Push  (Push) (52476),19,18:00:00
1338,2022-01-12 (Wednesday),Push  (Push) (52476),16,06:45:00
1339,2022-01-12 (Wednesday),Push  (Push) (52476),13,08:45:00
1340,2022-01-12 (Wednesday),Power  (Power) (52741),15,09:30:00
1341,2022-01-13 (Thursday),Push  (Push) (52476),17,11:30:00
1342,2022-01-13 (Thursday),PRIME (57332),2,15:45:00
1343,2022-01-13 (Thursday),Power  (Power) (52741),11,16:30:00
1344,2022-01-13 (Thursday),Power  (Power) (52741),18,05:15:00
1345,2022-01-13 (Thursday),Push  (Push) (52476),17,17:15:00
1346,2022-01-13 (Thursday),Push  (Push) (52476),20,06:00:00
1347,2022-01-13 (Thursday),Push  (Push) (52476),10,18:00:00
1348,2022-01-13 (Thursday),PRIME (57332),3,06:45:00
1349,2022-01-13 (Thursday),Power  (Power) (52741),11,08:45:00
1350,2022-01-13 (Thursday),Push  (Push) (52476),20,09:30:00
1351,2022-01-14 (Friday),Push  (Push) (52476),18,11:30:00
1352,2022-01-14 (Friday),PRIME (57332),5,12:15:00
1353,2022-01-14 (Friday),PRIME (57332),2,15:45:00
1354,2022-01-14 (Friday),Power  (Power) (52741),17,16:30:00
1355,2022-01-14 (Friday),Push  (Push) (52476),17,05:15:00
1356,2022-01-14 (Friday),Push  (Push) (52476),16,17:15:00
1357,2022-01-14 (Friday),Power  (Power) (52741),17,06:00:00
1358,2022-01-14 (Friday),Push  (Push) (52476),18,06:45:00
1359,2022-01-14 (Friday),Push  (Push) (52476),20,08:45:00
1360,2022-01-14 (Friday),Power  (Power) (52741),18,09:30:00
1361,2022-01-15 (Saturday),Power  (Power) (52741),19,07:45:00
1362,2022-01-15 (Saturday),PRIME (57332),3,08:45:00
1363,2022-01-15 (Saturday),Push  (Push) (52476),18,09:30:00
1364,2022-01-17 (Monday),Power  (Power) (52741),19,11:30:00
1365,2022-01-17 (Monday),PRIME (57332),4,12:15:00
1366,2022-01-17 (Monday),Push  (Push) (52476),16,16:30:00
1367,2022-01-17 (Monday),Push  (Push) (52476),7,05:15:00
1368,2022-01-17 (Monday),Power  (Power) (52741),16,17:15:00
1369,2022-01-17 (Monday),Power  (Power) (52741),12,06:00:00
1370,2022-01-17 (Monday),Push  (Push) (52476),13,18:00:00
1371,2022-01-17 (Monday),Push  (Push) (52476),17,06:45:00
1372,2022-01-17 (Monday),Push  (Push) (52476),20,08:45:00
1373,2022-01-17 (Monday),Power  (Power) (52741),16,09:30:00
1374,2022-01-18 (Tuesday),Push  (Push) (52476),20,11:30:00
1375,2022-01-18 (Tuesday),PRIME (57332),4,15:45:00
1376,2022-01-18 (Tuesday),Power  (Power) (52741),17,16:30:00
1377,2022-01-18 (Tuesday),Power  (Power) (52741),17,05:15:00
1378,2022-01-18 (Tuesday),Push  (Push) (52476),17,17:15:00
1379,2022-01-18 (Tuesday),Push  (Push) (52476),20,06:00:00
1380,2022-01-18 (Tuesday),Power  (Power) (52741),9,18:00:00
1381,2022-01-18 (Tuesday),PRIME (57332),1,06:45:00
1382,2022-01-18 (Tuesday),Power  (Power) (52741),18,08:45:00
1383,2022-01-18 (Tuesday),Push  (Push) (52476),19,09:30:00
1384,2022-01-19 (Wednesday),Power  (Power) (52741),10,11:30:00
1385,2022-01-19 (Wednesday),PRIME (57332),5,12:15:00
1386,2022-01-19 (Wednesday),Push  (Push) (52476),20,16:30:00
1387,2022-01-19 (Wednesday),Push  (Push) (52476),13,05:15:00
1388,2022-01-19 (Wednesday),Power  (Power) (52741),16,17:15:00
1389,2022-01-19 (Wednesday),Power  (Power) (52741),15,06:00:00
1390,2022-01-19 (Wednesday),Push  (Push) (52476),18,18:00:00
1391,2022-01-19 (Wednesday),Push  (Push) (52476),16,06:45:00
1392,2022-01-19 (Wednesday),Push  (Push) (52476),17,08:45:00
1393,2022-01-19 (Wednesday),Power  (Power) (52741),9,09:30:00
1394,2022-01-20 (Thursday),Push  (Push) (52476),11,11:30:00
1395,2022-01-20 (Thursday),PRIME (57332),4,15:45:00
1396,2022-01-20 (Thursday),Power  (Power) (52741),16,16:30:00
1397,2022-01-20 (Thursday),Power  (Power) (52741),16,05:15:00
1398,2022-01-20 (Thursday),Push  (Push) (52476),16,17:15:00
1399,2022-01-20 (Thursday),Push  (Push) (52476),18,06:00:00
1400,2022-01-20 (Thursday),Push  (Push) (52476),8,18:00:00
1401,2022-01-20 (Thursday),PRIME (57332),1,06:45:00
1402,2022-01-20 (Thursday),Power  (Power) (52741),20,08:45:00
1403,2022-01-20 (Thursday),Push  (Push) (52476),18,09:30:00
1404,2022-01-21 (Friday),Push  (Push) (52476),20,11:30:00
1405,2022-01-21 (Friday),PRIME (57332),5,12:15:00
1406,2022-01-21 (Friday),PRIME (57332),2,15:45:00
1407,2022-01-21 (Friday),Power  (Power) (52741),20,16:30:00
1408,2022-01-21 (Friday),Push  (Push) (52476),13,05:15:00
1409,2022-01-21 (Friday),Push  (Push) (52476),13,17:15:00
1410,2022-01-21 (Friday),Power  (Power) (52741),15,06:00:00
1411,2022-01-21 (Friday),Push  (Push) (52476),17,06:45:00
1412,2022-01-21 (Friday),Push  (Push) (52476),20,08:45:00
1413,2022-01-21 (Friday),Power  (Power) (52741),18,09:30:00
1414,2022-01-22 (Saturday),Push  (Push) (52476),17,08:00:00
1415,2022-01-22 (Saturday),PRIME (57332),1,08:45:00
1416,2022-01-22 (Saturday),Power  (Power) (52741),20,09:30:00
1417,2022-01-24 (Monday),Power  (Power) (52741),15,11:30:00
1418,2022-01-24 (Monday),PRIME (57332),5,12:15:00
1419,2022-01-24 (Monday),Push  (Push) (52476),15,16:30:00
1420,2022-01-24 (Monday),Push  (Push) (52476),13,05:15:00
1421,2022-01-24 (Monday),Power  (Power) (52741),14,17:15:00
1422,2022-01-24 (Monday),Power  (Power) (52741),14,06:00:00
1423,2022-01-24 (Monday),Push  (Push) (52476),20,18:00:00
1424,2022-01-24 (Monday),Push  (Push) (52476),19,06:45:00
1425,2022-01-24 (Monday),Push  (Push) (52476),15,08:45:00
1426,2022-01-24 (Monday),Power  (Power) (52741),16,09:30:00
1427,2022-01-25 (Tuesday),Push  (Push) (52476),11,11:30:00
1428,2022-01-25 (Tuesday),PRIME (57332),4,15:45:00
1429,2022-01-25 (Tuesday),Power  (Power) (52741),14,16:30:00
1430,2022-01-25 (Tuesday),Power  (Power) (52741),19,05:15:00
1431,2022-01-25 (Tuesday),Push  (Push) (52476),20,17:15:00
1432,2022-01-25 (Tuesday),Push  (Push) (52476),17,06:00:00
1433,2022-01-25 (Tuesday),Power  (Power) (52741),3,18:00:00
1434,2022-01-25 (Tuesday),PRIME (57332),2,06:45:00
1435,2022-01-25 (Tuesday),Power  (Power) (52741),9,08:45:00
1436,2022-01-25 (Tuesday),Push  (Push) (52476),18,09:30:00
1437,2022-01-26 (Wednesday),Power  (Power) (52741),9,11:30:00
1438,2022-01-26 (Wednesday),PRIME (57332),3,12:15:00
1439,2022-01-26 (Wednesday),Push  (Push) (52476),14,16:30:00
1440,2022-01-26 (Wednesday),Push  (Push) (52476),18,05:15:00
1441,2022-01-26 (Wednesday),Power  (Power) (52741),13,17:15:00
1442,2022-01-26 (Wednesday),Power  (Power) (52741),14,06:00:00
1443,2022-01-26 (Wednesday),Push  (Push) (52476),15,18:00:00
1444,2022-01-26 (Wednesday),Push  (Push) (52476),14,06:45:00
1445,2022-01-26 (Wednesday),Push  (Push) (52476),15,08:45:00
1446,2022-01-26 (Wednesday),Power  (Power) (52741),13,09:30:00
1447,2022-01-27 (Thursday),Push  (Push) (52476),10,11:30:00
1448,2022-01-27 (Thursday),PRIME (57332),4,15:45:00
1449,2022-01-27 (Thursday),Push  (Push) (52476),14,16:30:00
1450,2022-01-27 (Thursday),Power  (Power) (52741),15,05:15:00
1451,2022-01-27 (Thursday),Power  (Power) (52741),13,17:15:00
1452,2022-01-27 (Thursday),Push  (Push) (52476),15,06:00:00
1453,2022-01-27 (Thursday),Push  (Push) (52476),11,18:00:00
1454,2022-01-27 (Thursday),PRIME (57332),4,06:45:00
1455,2022-01-27 (Thursday),Power  (Power) (52741),14,08:45:00
1456,2022-01-27 (Thursday),Push  (Push) (52476),19,09:30:00
1457,2022-01-28 (Friday),Push  (Push) (52476),16,11:30:00
1458,2022-01-28 (Friday),PRIME (57332),5,12:15:00
1459,2022-01-28 (Friday),PRIME (57332),2,15:45:00
1460,2022-01-28 (Friday),Power  (Power) (52741),17,16:30:00
1461,2022-01-28 (Friday),Push  (Push) (52476),15,05:15:00
1462,2022-01-28 (Friday),Push  (Push) (52476),17,17:15:00
1463,2022-01-28 (Friday),Power  (Power) (52741),13,06:00:00
1464,2022-01-28 (Friday),Push  (Push) (52476),15,06:45:00
1465,2022-01-28 (Friday),Push  (Push) (52476),17,08:45:00
1466,2022-01-28 (Friday),Power  (Power) (52741),17,09:30:00
1467,2022-01-29 (Saturday),Push  (Push) (52476),15,08:00:00
1468,2022-01-29 (Saturday),PRIME (57332),2,08:45:00
1469,2022-01-29 (Saturday),Power  (Power) (52741),15,09:30:00
1470,2022-01-31 (Monday),Power  (Power) (52741),13,11:30:00
1471,2022-01-31 (Monday),PRIME (57332),5,12:15:00
1472,2022-01-31 (Monday),Push  (Push) (52476),16,16:30:00
1473,2022-01-31 (Monday),Push  (Push) (52476),17,05:15:00
1474,2022-01-31 (Monday),Power  (Power) (52741),13,17:15:00
1475,2022-01-31 (Monday),Power  (Power) (52741),17,06:00:00
1476,2022-01-31 (Monday),Push  (Push) (52476),16,18:00:00
1477,2022-01-31 (Monday),Push  (Push) (52476),15,06:45:00
1478,2022-01-31 (Monday),Push  (Push) (52476),18,08:45:00
1479,2022-01-31 (Monday),Power  (Power) (52741),13,09:30:00
1480,2022-02-01 (Tuesday),Push  (Push) (52476),17,11:30:00
1481,2022-02-01 (Tuesday),PRIME (57332),4,15:45:00
1482,2022-02-01 (Tuesday),Power  (Power) (52741),17,16:30:00
1483,2022-02-01 (Tuesday),Power  (Power) (52741),12,05:15:00
1484,2022-02-01 (Tuesday),Push  (Push) (52476),20,17:15:00
1485,2022-02-01 (Tuesday),Push  (Push) (52476),20,06:00:00
1486,2022-02-01 (Tuesday),Power  (Power) (52741),8,18:00:00
1487,2022-02-01 (Tuesday),PRIME (57332),4,06:45:00
1488,2022-02-01 (Tuesday),Power  (Power) (52741),11,08:45:00
1489,2022-02-01 (Tuesday),Push  (Push) (52476),17,09:30:00
1490,2022-02-02 (Wednesday),Power  (Power) (52741),13,11:30:00
1491,2022-02-02 (Wednesday),PRIME (57332),3,12:15:00
1492,2022-02-02 (Wednesday),Push  (Push) (52476),12,16:30:00
1493,2022-02-02 (Wednesday),Push  (Push) (52476),15,05:15:00
1494,2022-02-02 (Wednesday),Power  (Power) (52741),12,17:15:00
1495,2022-02-02 (Wednesday),Power  (Power) (52741),8,06:00:00
1496,2022-02-02 (Wednesday),Push  (Push) (52476),13,18:00:00
1497,2022-02-02 (Wednesday),Push  (Push) (52476),14,06:45:00
1498,2022-02-02 (Wednesday),Push  (Push) (52476),17,08:45:00
1499,2022-02-02 (Wednesday),Power  (Power) (52741),6,09:30:00
1500,2022-02-03 (Thursday),Push  (Push) (52476),13,11:30:00
1501,2022-02-03 (Thursday),PRIME (57332),4,15:45:00
1502,2022-02-03 (Thursday),Push  (Push) (52476),9,16:30:00
1503,2022-02-03 (Thursday),Power  (Power) (52741),14,05:15:00
1504,2022-02-03 (Thursday),Power  (Power) (52741),9,17:15:00
1505,2022-02-03 (Thursday),Push  (Push) (52476),12,06:00:00
1506,2022-02-03 (Thursday),Push  (Push) (52476),9,18:00:00
1507,2022-02-03 (Thursday),PRIME (57332),5,06:45:00
1508,2022-02-03 (Thursday),Power  (Power) (52741),18,08:45:00
1509,2022-02-03 (Thursday),Push  (Push) (52476),14,09:30:00
1510,2022-02-04 (Friday),Push  (Push) (52476),15,11:30:00
1511,2022-02-04 (Friday),PRIME (57332),5,12:15:00
1512,2022-02-04 (Friday),PRIME (57332),1,15:45:00
1513,2022-02-04 (Friday),Power  (Power) (52741),17,16:30:00
1514,2022-02-04 (Friday),Push  (Push) (52476),9,05:15:00
1515,2022-02-04 (Friday),Push  (Push) (52476),11,17:15:00
1516,2022-02-04 (Friday),Power  (Power) (52741),5,06:00:00
1517,2022-02-04 (Friday),Push  (Push) (52476),10,06:45:00
1518,2022-02-04 (Friday),Push  (Push) (52476),12,08:45:00
1519,2022-02-04 (Friday),Power  (Power) (52741),15,09:30:00
1520,2022-02-05 (Saturday),Perform (52617),8,06:45:00
1521,2022-02-05 (Saturday),Push  (Push) (52476),15,08:00:00
1522,2022-02-05 (Saturday),PRIME (57332),5,08:45:00
1523,2022-02-05 (Saturday),Power  (Power) (52741),15,09:30:00
1524,2022-02-07 (Monday),Power  (Power) (52741),13,11:30:00
1525,2022-02-07 (Monday),PRIME (57332),3,12:15:00
1526,2022-02-07 (Monday),Push  (Push) (52476),18,16:30:00
1527,2022-02-07 (Monday),Push  (Push) (52476),17,05:15:00
1528,2022-02-07 (Monday),Power  (Power) (52741),19,17:15:00
1529,2022-02-07 (Monday),Power  (Power) (52741),15,06:00:00
1530,2022-02-07 (Monday),Push  (Push) (52476),19,18:00:00
1531,2022-02-07 (Monday),Push  (Push) (52476),14,06:45:00
1532,2022-02-07 (Monday),Push  (Push) (52476),15,08:45:00
1533,2022-02-07 (Monday),Power  (Power) (52741),6,09:30:00
1534,2022-02-08 (Tuesday),Push  (Push) (52476),8,11:30:00
1535,2022-02-08 (Tuesday),PRIME (57332),4,15:45:00
1536,2022-02-08 (Tuesday),Power  (Power) (52741),18,16:30:00
1537,2022-02-08 (Tuesday),Power  (Power) (52741),15,05:15:00
1538,2022-02-08 (Tuesday),Push  (Push) (52476),16,17:15:00
1539,2022-02-08 (Tuesday),Push  (Push) (52476),10,06:00:00
1540,2022-02-08 (Tuesday),Push  (Push) (52476),9,18:00:00
1541,2022-02-08 (Tuesday),PRIME (57332),4,06:45:00
1542,2022-02-08 (Tuesday),Power  (Power) (52741),19,08:45:00
1543,2022-02-08 (Tuesday),Push  (Push) (52476),14,09:30:00
1544,2022-02-09 (Wednesday),Power  (Power) (52741),11,11:30:00
1545,2022-02-09 (Wednesday),PRIME (57332),5,12:15:00
1546,2022-02-09 (Wednesday),Push  (Push) (52476),12,16:30:00
1547,2022-02-09 (Wednesday),Push  (Push) (52476),15,05:15:00
1548,2022-02-09 (Wednesday),Power  (Power) (52741),17,17:15:00
1549,2022-02-09 (Wednesday),Power  (Power) (52741),14,06:00:00
1550,2022-02-09 (Wednesday),Push  (Push) (52476),10,18:00:00
1551,2022-02-09 (Wednesday),Push  (Push) (52476),17,06:45:00
1552,2022-02-09 (Wednesday),Push  (Push) (52476),18,08:45:00
1553,2022-02-09 (Wednesday),Power  (Power) (52741),13,09:30:00
1554,2022-02-10 (Thursday),Push  (Push) (52476),13,11:30:00
1555,2022-02-10 (Thursday),PRIME (57332),3,15:45:00
1556,2022-02-10 (Thursday),Push  (Push) (52476),11,16:30:00
1557,2022-02-10 (Thursday),Power  (Power) (52741),14,05:15:00
1558,2022-02-10 (Thursday),Power  (Power) (52741),11,17:15:00
1559,2022-02-10 (Thursday),Push  (Push) (52476),11,06:00:00
1560,2022-02-10 (Thursday),Push  (Push) (52476),13,18:00:00
1561,2022-02-10 (Thursday),PRIME (57332),4,06:45:00
1562,2022-02-10 (Thursday),Power  (Power) (52741),11,08:45:00
1563,2022-02-10 (Thursday),Push  (Push) (52476),20,09:30:00
1564,2022-02-11 (Friday),Push  (Push) (52476),14,11:30:00
1565,2022-02-11 (Friday),PRIME (57332),4,12:15:00
1566,2022-02-11 (Friday),PRIME (57332),3,15:45:00
1567,2022-02-11 (Friday),Power  (Power) (52741),6,16:30:00
1568,2022-02-11 (Friday),Push  (Push) (52476),15,05:15:00
1569,2022-02-11 (Friday),Push  (Push) (52476),12,17:15:00
1570,2022-02-11 (Friday),Power  (Power) (52741),13,06:00:00
1571,2022-02-11 (Friday),Push  (Push) (52476),11,06:45:00
1572,2022-02-11 (Friday),Push  (Push) (52476),15,08:45:00
1573,2022-02-11 (Friday),Power  (Power) (52741),18,09:30:00
1574,2022-02-12 (Saturday),Push  (Push) (52476),15,08:00:00
1575,2022-02-12 (Saturday),PRIME (57332),4,08:45:00
1576,2022-02-12 (Saturday),Power  (Power) (52741),16,09:30:00
1577,2022-02-14 (Monday),Power  (Power) (52741),5,11:30:00
1578,2022-02-14 (Monday),PRIME (57332),3,12:15:00
1579,2022-02-14 (Monday),Push  (Push) (52476),12,16:30:00
1580,2022-02-14 (Monday),Push  (Push) (52476),13,05:15:00
1581,2022-02-14 (Monday),Power  (Power) (52741),12,17:15:00
1582,2022-02-14 (Monday),Power  (Power) (52741),7,06:00:00
1583,2022-02-14 (Monday),Push  (Push) (52476),11,18:00:00
1584,2022-02-14 (Monday),Push  (Push) (52476),12,06:45:00
1585,2022-02-14 (Monday),Push  (Push) (52476),16,08:45:00
1586,2022-02-14 (Monday),Power  (Power) (52741),11,09:30:00
1587,2022-02-15 (Tuesday),Push  (Push) (52476),13,11:30:00
